,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
580,2.246,10,704,714,16,1,205,2.246
581,4.791,30,1000,1030,1,40,206,4.791
582,3.003,15,1100,1115,12,80,206,3.003
583,3.95,15,1130,1145,13,1,206,3.95
584,4.844,15,1400,1415,1,10,206,4.844
585,6.105,15,2300,2315,3,1,206,6.105
586,2.348,15,745,800,1,70,207,2.348
587,9.95,20,800,820,3,20,207,-1.0
588,2.977,5,1030,1035,19,40,207,2.977
589,5.065,14,1036,1050,14,1,207,5.065
590,2.254,15,1545,1600,1,10,207,2.254
591,2.788,10,1800,1810,3,1,207,2.788
592,2.348,10,2050,2100,1,10,207,-1.0
593,42.0,90,1300,1430,3,80,208,42.0
594,11.17,35,1540,1615,13,97,208,-1.0
595,48.951,70,1620,1730,6,1,208,48.951
596,0.867,3,730,733,1,20,209,0.867
597,10.33,20,820,840,16,20,210,10.33
598,10.329,70,1020,1130,19,1,210,10.329
599,2.513,5,710,715,1,40,211,2.513
600,2.513,15,725,740,11,1,211,2.513
601,3.441,9,1316,1325,1,40,212,3.441
602,2.923,9,1347,1356,11,1,212,2.923
603,1.442,9,1403,1412,1,40,212,1.442
604,1.396,8,1426,1434,12,1,212,1.396
605,2.334,5,1844,1849,1,40,212,2.334
606,1.628,5,1905,1910,11,40,212,1.628
607,3.003,4,1920,1924,11,1,212,3.003
608,39.807,170,700,950,1,10,213,39.807
609,25.942,120,1000,1200,4,10,213,25.942
610,69.321,120,1415,1615,4,10,213,69.321
611,1.175,10,1630,1640,4,1,213,1.175
612,35.54,55,725,820,1,10,214,35.54
613,29.84,45,1720,1805,3,40,214,-1.0
614,36.857,36,1810,1846,11,20,214,36.857
615,3.004,10,2100,2110,19,40,214,-1.0
616,27.848,20,2130,2150,11,40,214,-1.0
617,3.384,10,2210,2220,12,1,214,3.384
618,13.894,45,730,815,1,30,215,13.894
619,11.331,26,940,1006,18,40,215,11.331
620,3.665,10,1109,1119,11,50,215,3.665
621,5.429,9,1204,1213,16,40,215,5.429
622,5.716,10,1218,1228,14,1,215,5.716
623,4.543,13,545,558,1,70,216,4.543
624,16.123,25,600,625,6,10,216,16.123
625,0.245,5,1530,1535,3,40,216,0.245
626,6.49,20,1540,1600,11,40,216,6.49
627,7.149,15,1610,1625,11,70,216,7.149
628,4.521,15,1626,1641,6,1,216,4.521
629,7.805,25,1450,1515,1,10,217,7.805
630,7.873,15,2401,2416,3,1,217,7.873
631,2.848,20,1730,1750,2,80,218,2.848
632,2.848,15,1800,1815,13,1,218,2.848
633,2.338,15,1130,1145,1,40,219,-1.0
634,4.05,15,1215,1230,14,40,219,-1.0
635,4.799,15,1415,1430,11,1,219,-1.0
636,4.906,15,1530,1545,1,70,219,-1.0
637,3.829,15,1600,1615,6,1,219,3.829
638,7.415,15,645,700,1,10,220,7.415
639,8.029,15,1545,1600,3,1,220,8.029
640,6.058,15,1130,1145,1,40,221,6.058
641,5.968,15,1215,1230,11,1,221,5.968
642,2.674,8,620,628,1,80,222,2.674
643,0.553,3,630,633,13,10,222,0.553
644,4.839,7,634,641,3,10,222,4.839
645,4.45,9,1530,1539,3,70,222,4.45
646,2.887,10,1540,1550,6,1,222,2.887
647,4.901,15,740,755,1,10,223,4.901
648,4.898,15,1200,1215,3,50,223,4.898
649,4.901,15,1300,1315,16,10,223,4.901
650,4.898,20,1500,1520,3,1,223,4.898
651,70.34,90,1628,1758,1,40,224,-1.0
652,9.081,9,1803,1812,11,50,224,-1.0
653,4.707,15,600,615,17,40,225,4.707
654,1.434,5,620,625,12,40,225,1.434
655,0.327,5,630,635,11,10,225,0.327
656,17.398,25,1430,1455,3,1,225,17.398
657,23.251,25,1710,1735,1,70,225,23.251
658,3.448,10,1835,1845,6,80,225,3.448
659,3.458,10,2410,2420,13,50,225,3.458
660,2.472,8,915,923,17,40,226,-1.0
661,2.472,8,939,947,11,50,226,-1.0
662,0.265,10,1330,1340,14,40,227,0.265
663,4.738,10,1350,1400,12,40,227,4.738
664,2.884,6,1405,1411,12,40,227,2.884
665,0.657,3,1417,1420,12,40,227,0.657
666,5.799,16,1454,1510,11,1,227,5.799
667,32.334,43,611,654,1,10,230,32.334
668,2.066,10,850,900,3,80,230,2.066
669,2.078,15,905,920,13,10,230,2.078
670,3.269,11,1159,1210,3,80,230,3.269
671,3.472,10,1220,1230,13,10,230,3.472
672,34.792,60,1635,1735,3,1,230,34.792
673,0.875,3,920,923,1,20,231,0.875
674,0.875,3,1240,1243,19,1,231,0.875
675,3.661,10,715,725,1,70,232,3.661
676,3.627,10,728,738,6,10,232,3.627
677,3.774,15,745,800,3,10,232,3.774
678,10.827,25,935,1000,3,10,232,10.827
679,22.165,35,1010,1045,3,10,232,22.165
680,0.384,5,1200,1205,3,40,232,0.384
681,6.372,35,1220,1255,11,10,232,6.372
682,10.297,40,1410,1450,3,10,232,10.297
683,16.046,55,1650,1745,3,10,232,16.046
684,14.006,40,1915,1955,3,1,232,14.006
685,6.058,15,1130,1145,1,40,234,6.058
686,5.968,15,1215,1230,11,1,234,5.968
687,1.015,2,1542,1544,1,40,235,1.015
688,2.666,7,1545,1552,12,40,235,2.666
689,2.768,11,1553,1604,12,40,235,2.768
690,2.893,7,1626,1633,11,40,235,2.893
691,2.752,7,1640,1647,11,40,235,2.752
692,0.46,5,1656,1701,11,1,235,0.46
693,6.657,15,905,920,1,10,237,6.657
694,2.152,12,1234,1246,3,80,237,2.152
695,2.217,10,1350,1400,13,10,237,2.217
696,6.714,27,1730,1757,3,1,237,6.714
697,4.791,30,1000,1030,1,40,238,4.791
698,3.003,15,1100,1115,12,80,238,3.003
699,3.95,15,1130,1145,13,1,238,3.95
700,4.844,15,1400,1415,1,10,238,4.844
701,6.105,15,2300,2315,3,1,238,6.105
702,58.702,95,1040,1215,1,80,240,58.702
703,1.552,20,1335,1355,13,50,240,1.552
704,6.52,20,1830,1850,15,50,240,6.52
705,5.145,20,1920,1940,15,80,240,5.145
706,58.396,123,2025,2228,13,1,240,58.396
707,32.334,43,611,654,1,10,242,32.334
708,2.066,10,850,900,3,80,242,2.066
709,2.078,15,905,920,13,10,242,2.078
710,3.269,11,1159,1210,3,80,242,3.269
711,3.472,10,1220,1230,13,10,242,3.472
712,34.792,60,1635,1735,3,1,242,34.792
713,13.225,27,745,812,1,30,243,13.225
714,13.688,20,846,906,18,40,243,13.688
715,0.591,11,925,936,11,1,243,0.591
716,1.188,5,1600,1605,1,40,244,1.188
717,1.188,5,1615,1620,11,1,244,1.188
718,1.887,7,1915,1922,2,40,245,1.887
719,1.746,8,2013,2021,11,1,245,1.746
720,3.779,10,715,725,1,50,246,3.779
721,3.742,10,1105,1115,15,1,246,3.742
722,4.453,12,1822,1834,1,20,246,4.453
723,0.653,3,1838,1841,19,20,246,0.653
724,5.305,12,1849,1901,19,20,246,5.305
725,6.231,29,1907,1936,19,1,246,6.231
726,1.682,6,930,936,1,40,248,1.682
727,1.704,7,954,1001,11,1,248,1.704
728,6.412,20,710,730,1,10,249,6.412
729,6.355,20,1600,1620,3,1,249,6.355
730,1.659,5,845,850,1,40,250,-1.0
731,1.614,5,900,905,14,1,250,-1.0
732,1.659,5,1010,1015,1,70,250,-1.0
733,1.614,4,1016,1020,6,1,250,1.614
734,1.999,7,1222,1229,1,70,250,1.999
735,1.954,11,1304,1315,6,1,250,-1.0
736,1.74,10,1350,1400,1,40,250,1.74
737,2.199,20,1405,1425,14,40,250,2.199
738,1.954,10,1520,1530,14,1,250,1.954
739,0.932,5,1655,1700,1,40,250,0.932
740,0.871,5,1720,1725,11,1,250,0.871
741,1.887,7,1915,1922,2,40,251,1.887
742,1.746,8,2013,2021,11,1,251,1.746
743,2.238,7,1030,1037,1,40,256,2.238
744,2.163,10,1105,1115,11,1,256,2.163
745,2.781,8,615,623,1,10,257,2.781
746,2.787,12,1530,1542,3,1,257,2.787
747,8.111,18,1624,1642,1,50,257,8.111
748,8.109,17,1652,1709,17,1,257,8.109
749,50.038,65,535,640,1,10,258,50.038
750,50.154,85,1855,2020,3,1,258,50.154
751,4.067,15,830,845,1,10,259,4.067
752,4.519,15,1700,1715,3,1,259,4.519
753,2.057,10,630,640,1,80,260,2.057
754,0.071,11,741,752,13,10,260,0.071
755,0.071,11,1100,1111,3,80,260,0.071
756,0.071,13,1203,1216,13,10,260,0.071
757,1.986,7,1705,1712,3,1,260,1.986
758,8.447,30,945,1015,1,50,261,8.447
759,3.886,30,1230,1300,15,40,261,3.886
760,10.608,25,1630,1655,11,1,261,10.608
761,3.787,11,1037,1048,1,80,262,3.787
762,0.275,2,1050,1052,13,10,262,0.275
763,3.341,9,1236,1245,3,70,262,3.341
764,2.868,9,1401,1410,6,40,262,2.868
765,2.781,10,1429,1439,11,1,262,2.781
766,6.412,20,710,730,1,10,263,6.412
767,6.355,20,1600,1620,3,1,263,6.355
768,6.295,20,923,943,1,30,264,6.295
769,6.345,50,1208,1258,7,1,264,6.345
770,0.353,3,1352,1355,1,40,264,0.353
771,0.598,3,1357,1400,14,40,264,0.598
772,0.817,4,1404,1408,14,1,264,0.817
773,1.135,3,815,818,1,10,265,1.135
774,1.395,4,2020,2024,3,1,265,1.395
775,4.514,15,845,900,1,10,266,4.514
776,5.699,10,1655,1705,3,1,266,5.699
777,10.977,15,1100,1115,1,40,267,-1.0
778,10.824,15,1215,1230,11,1,267,10.824
779,1.651,10,1920,1930,1,80,267,-1.0
780,1.651,5,2100,2105,13,1,267,-1.0
781,2.492,10,1630,1640,1,50,270,2.492
782,2.494,10,2020,2030,16,1,270,2.494
783,10.992,20,510,530,1,10,272,10.992
784,11.141,25,1432,1457,3,1,272,11.141
785,4.372,16,647,703,1,10,273,4.372
786,4.372,8,934,942,3,1,273,4.372
787,4.372,9,1117,1126,1,10,273,4.372
788,1.088,3,1623,1626,3,40,273,1.088
789,4.581,13,1639,1652,14,1,273,4.581
790,10.958,35,615,650,1,10,274,10.958
791,0.952,5,1200,1205,3,80,274,0.952
792,0.952,5,1210,1215,13,10,274,0.952
793,1.403,10,1540,1550,3,40,274,1.403
794,12.044,40,1600,1640,14,1,274,12.044
795,18.754,30,1300,1330,1,40,275,18.754
796,17.738,30,1400,1430,11,40,275,17.738
797,3.001,10,1530,1540,11,1,275,3.001
798,3.915,10,640,650,1,10,276,3.915
799,1.526,10,1700,1710,1,50,276,1.526
800,1.517,10,1820,1830,17,1,276,1.517
801,1.526,10,1915,1925,1,70,276,1.526
802,1.517,10,1930,1940,6,1,276,1.517
803,26.241,30,610,640,1,40,277,26.241
804,6.839,15,645,700,11,10,277,6.839
805,2.203,10,1500,1510,3,40,277,2.203
806,30.467,40,1520,1600,11,1,277,30.467
807,2.442,10,1900,1910,1,40,277,2.442
808,2.427,10,1920,1930,11,1,277,2.427
809,1.682,6,930,936,1,40,278,1.682
810,1.704,7,954,1001,11,1,278,1.704
811,1.188,5,1600,1605,1,40,279,1.188
812,1.188,5,1615,1620,11,1,279,1.188
813,2.638,10,715,725,1,10,281,2.638
814,2.576,12,825,837,3,1,281,2.576
815,3.978,10,1312,1322,1,40,284,3.978
816,2.391,11,1328,1339,11,40,284,2.391
817,2.701,8,1351,1359,11,1,284,2.701
818,3.032,10,1849,1859,1,40,284,3.032
819,3.035,8,1911,1919,11,1,284,3.035
820,6.606,15,615,630,1,10,285,6.606
821,6.607,15,1645,1700,3,1,285,6.607
822,2.864,5,640,645,1,10,286,2.864
823,0.677,3,1500,1503,3,50,286,0.677
824,2.977,10,1620,1630,17,40,286,2.977
825,1.331,4,1640,1644,11,1,286,1.331
826,14.245,25,730,755,1,10,287,14.245
827,14.33,25,1745,1810,3,1,287,14.33
828,18.754,30,1300,1330,1,40,288,18.754
829,17.738,30,1400,1430,11,40,288,17.738
830,3.001,10,1530,1540,11,1,288,3.001
831,4.797,12,832,844,1,40,289,4.797
832,4.479,15,946,1001,11,1,289,4.479
833,4.055,8,1220,1228,1,80,289,4.055
834,0.398,2,1251,1253,13,40,289,0.398
835,22.137,28,1256,1324,11,10,289,22.137
836,17.476,23,2204,2227,3,1,289,17.476
837,53.551,83,2250,2413,7,1,291,53.551
838,0.366,2,630,632,1,40,292,0.366
839,0.563,2,640,642,11,10,292,0.563
840,23.931,28,818,846,3,30,292,23.931
841,24.693,33,1001,1034,18,10,292,24.693
842,0.647,3,1200,1203,3,1,292,0.647
843,0.65,3,1227,1230,1,10,292,0.65
844,0.647,3,1530,1533,3,1,292,0.647
845,11.613,25,745,810,1,10,293,11.613
846,0.473,10,1720,1730,3,40,293,0.473
847,1.482,6,1735,1741,14,40,293,1.482
848,2.012,6,1745,1751,11,40,293,2.012
849,8.881,18,1802,1820,11,1,293,8.881
850,0.959,5,1100,1105,1,40,294,0.959
851,0.185,2,1200,1202,11,40,294,0.185
852,1.258,10,1300,1310,11,1,294,1.258
853,1.194,5,1600,1605,1,40,294,1.194
854,1.258,5,1630,1635,11,1,294,1.258
855,7.849,15,510,525,1,10,295,7.849
856,8.209,15,1430,1445,3,1,295,8.209
857,9.88,16,710,726,1,10,297,9.88
858,0.734,5,1126,1131,3,80,297,0.734
859,0.112,1,1135,1136,13,50,297,0.112
860,0.181,1,1145,1146,15,10,297,0.181
861,0.532,1,1218,1219,4,10,297,0.532
862,17.243,33,1629,1702,3,10,297,17.243
863,6.65,20,1807,1827,3,10,297,6.65
864,12.29,26,1840,1906,3,1,297,12.29
865,9.436,15,515,530,1,10,299,9.436
866,9.436,15,1515,1530,3,1,299,9.436
867,0.366,2,630,632,1,40,300,0.366
868,0.563,2,640,642,11,10,300,0.563
869,23.931,28,818,846,3,30,300,23.931
870,24.693,33,1001,1034,18,10,300,24.693
871,0.647,3,1200,1203,3,1,300,0.647
872,0.65,3,1227,1230,1,10,300,0.65
873,0.647,3,1530,1533,3,1,300,0.647
874,1.659,5,845,850,1,40,301,-1.0
875,1.614,5,900,905,14,1,301,-1.0
876,1.659,5,1010,1015,1,70,301,-1.0
877,1.614,4,1016,1020,6,1,301,1.614
878,1.999,7,1222,1229,1,70,301,1.999
879,1.954,11,1304,1315,6,1,301,-1.0
880,1.74,10,1350,1400,1,40,301,1.74
881,2.199,20,1405,1425,14,40,301,2.199
882,1.954,10,1520,1530,14,1,301,1.954
883,0.932,5,1655,1700,1,40,301,0.932
884,0.871,5,1720,1725,11,1,301,0.871
885,13.077,30,1500,1530,1,70,302,13.077
886,13.08,30,1545,1615,6,1,302,13.08
887,3.35,9,830,839,1,10,303,3.35
888,3.355,10,1700,1710,3,1,303,3.355
889,14.872,30,630,700,1,10,304,14.872
890,10.06,30,1600,1630,3,40,304,10.06
891,4.071,15,1700,1715,11,1,304,4.071
892,81.452,80,520,640,1,10,305,81.452
893,80.844,100,1620,1800,3,1,305,80.844
894,5.271,15,737,752,1,10,306,5.271
895,3.005,7,1215,1222,3,40,306,3.005
896,3.096,7,1255,1302,11,10,306,3.096
897,5.237,18,1658,1716,3,50,306,5.237
898,0.828,4,710,714,1,70,307,0.828
899,19.945,24,716,740,6,40,307,19.945
900,19.794,25,745,810,11,10,307,19.794
901,2.886,15,930,945,3,80,307,2.886
902,28.964,40,950,1030,13,10,307,28.964
903,11.098,20,1250,1310,3,10,307,11.098
904,16.749,30,1345,1415,3,10,307,16.749
905,40.078,55,1815,1910,3,97,307,40.078
906,0.319,5,1940,1945,5,80,307,0.319
907,0.912,5,2000,2005,6,1,307,-1.0
908,27.566,54,401,455,1,10,311,27.566
909,27.42,55,1400,1455,3,1,311,27.42
910,3.791,15,1100,1115,1,40,313,3.791
911,3.868,15,1200,1215,11,1,313,3.868
912,1.392,10,1415,1425,1,10,313,1.392
913,1.398,10,1700,1710,3,1,313,1.398
914,45.716,80,730,850,1,10,314,-1.0
915,44.989,40,1430,1510,4,1,314,-1.0
916,0.759,5,1755,1800,1,80,314,0.759
917,0.758,3,1810,1813,13,1,314,0.758
918,4.699,20,805,825,7,10,315,4.699
919,2.116,25,955,1020,3,10,315,2.116
920,0.273,15,1125,1140,3,10,315,0.273
921,1.868,10,1255,1305,3,80,315,1.868
922,1.867,14,1403,1417,13,10,315,1.867
923,2.0,15,1605,1620,3,97,315,2.0
924,1.305,10,835,845,1,40,316,1.305
925,1.305,3,857,900,12,1,316,1.305
926,13.672,27,1020,1047,1,20,316,13.672
927,13.89,40,1250,1330,19,20,316,13.89
928,14.121,30,1400,1430,19,80,316,14.121
929,5.467,25,1631,1656,13,70,316,5.467
930,3.224,20,1710,1730,6,1,316,3.224
931,4.797,12,832,844,1,40,317,4.797
932,4.479,15,946,1001,11,1,317,4.479
933,4.055,8,1220,1228,1,80,317,4.055
934,0.398,2,1251,1253,13,40,317,0.398
935,22.137,28,1256,1324,11,10,317,22.137
936,17.476,23,2204,2227,3,1,317,17.476
937,14.245,25,730,755,1,10,319,14.245
938,14.33,25,1745,1810,3,1,319,14.33
939,21.408,35,610,645,1,10,320,21.408
940,2.35,13,1135,1148,3,40,320,2.35
941,2.206,8,1155,1203,11,40,320,2.206
942,3.208,17,1211,1228,11,10,320,3.208
943,5.675,15,1500,1515,3,40,320,5.675
944,4.746,10,1650,1700,12,40,320,4.746
945,8.789,15,1719,1734,11,40,320,8.789
946,0.663,6,1739,1745,11,1,320,0.663
947,2.485,15,545,600,1,80,321,2.485
948,1.812,12,615,627,13,10,321,1.812
949,2.688,20,1500,1520,3,1,321,2.688
950,32.472,50,800,850,1,50,324,32.472
951,34.014,50,1230,1320,15,1,324,34.014
952,3.277,15,830,845,1,10,326,3.277
953,3.653,15,1530,1545,3,1,326,3.653
954,23.902,30,630,700,1,10,327,23.902
955,24.373,30,1545,1615,3,1,327,24.373
956,1.508,10,1820,1830,16,40,327,1.508
957,1.547,5,1835,1840,11,80,327,1.547
958,3.115,20,1845,1905,13,1,327,3.115
959,2.864,5,640,645,1,10,328,2.864
960,0.677,3,1500,1503,3,50,328,0.677
961,2.977,10,1620,1630,17,40,328,2.977
962,1.331,4,1640,1644,11,1,328,1.331
963,34.335,45,600,645,1,10,329,34.335
964,30.692,60,1530,1630,3,50,329,30.692
965,5.109,15,1800,1815,16,1,329,5.109
966,0.675,10,1100,1110,1,50,330,0.675
967,4.251,30,1330,1400,16,40,330,-1.0
968,4.802,30,1415,1445,11,1,330,-1.0
969,0.673,5,1530,1535,1,50,330,0.673
970,0.673,5,1700,1705,16,1,330,0.673
971,0.909,2,830,832,1,80,331,0.909
972,0.651,5,850,855,13,10,331,0.651
973,0.531,5,1230,1235,3,10,331,0.531
974,2.807,15,1800,1815,3,40,331,2.807
975,2.993,30,1845,1915,11,70,331,2.993
976,1.217,2,1920,1922,6,50,331,1.217
977,1.218,5,2000,2005,16,1,331,1.218
978,2.688,10,1150,1200,1,20,333,2.688
979,2.675,15,1300,1315,19,1,333,2.675
980,2.882,10,1410,1420,1,10,333,2.882
981,3.709,10,1850,1900,3,40,333,3.709
982,3.325,15,1930,1945,11,1,333,3.325
983,3.919,15,900,915,1,80,334,3.919
984,0.917,5,920,925,13,10,334,0.917
985,3.634,10,930,940,3,10,334,3.634
986,3.192,10,1330,1340,3,10,334,3.192
987,4.168,10,1900,1910,3,40,334,4.168
988,0.18,3,1920,1923,11,1,334,0.18
989,2.673,10,745,755,1,10,335,2.673
990,2.673,12,1700,1712,3,1,335,2.673
991,1.024,5,1825,1830,1,40,335,1.024
992,0.7,5,1855,1900,11,80,335,0.7
993,1.184,5,1905,1910,13,1,335,1.184
994,3.05,15,810,825,1,40,336,3.05
995,0.71,5,940,945,12,40,336,0.71
996,3.703,15,955,1010,11,1,336,3.703
997,4.029,25,1030,1055,1,40,336,4.029
998,3.948,20,1130,1150,11,1,336,3.948
999,4.892,11,1440,1451,1,40,338,-1.0
1000,4.208,22,1456,1518,12,40,338,-1.0
1001,1.019,5,1538,1543,11,40,338,-1.0
1002,4.234,13,1550,1603,11,1,338,-1.0
1003,2.36,5,600,605,1,10,341,2.36
1004,23.043,45,900,945,3,10,341,23.043
1005,15.932,35,1110,1145,3,10,341,15.932
1006,16.487,40,1225,1305,3,10,341,16.487
1007,22.947,75,1700,1815,3,10,341,22.947
1008,2.413,5,1905,1910,3,1,341,2.413
1009,1.363,10,1000,1010,1,40,342,1.363
1010,11.588,30,1015,1045,11,40,342,11.588
1011,12.898,30,1120,1150,12,1,342,12.898
1012,4.884,10,740,750,1,80,343,4.884
1013,0.726,5,754,759,13,10,343,0.726
1014,5.023,10,1350,1400,3,1,343,5.023
1015,4.806,10,1440,1450,1,10,343,4.806
1016,4.427,15,1635,1650,3,50,343,4.427
1017,4.565,12,1710,1722,16,1,343,4.565
1018,3.441,9,1316,1325,1,40,345,3.441
1019,2.923,9,1347,1356,11,1,345,2.923
1020,1.442,9,1403,1412,1,40,345,1.442
1021,1.396,8,1426,1434,12,1,345,1.396
1022,2.334,5,1844,1849,1,40,345,2.334
1023,1.628,5,1905,1910,11,40,345,1.628
1024,3.003,4,1920,1924,11,1,345,3.003
1025,2.422,8,640,648,1,70,347,-1.0
1026,2.082,4,651,655,6,70,347,2.082
1027,5.766,10,700,710,6,70,347,5.766
1028,0.254,5,713,718,6,10,347,0.254
1029,0.369,5,1530,1535,3,70,347,0.369
1030,5.09,20,1545,1605,6,70,347,5.09
1031,3.84,8,1607,1615,6,1,347,3.84
1032,3.501,15,1830,1845,1,70,347,3.501
1033,2.271,10,1850,1900,6,80,347,2.271
1034,0.844,5,2000,2005,13,40,347,0.844
1035,2.225,10,2030,2040,11,70,347,2.225
1036,3.84,15,2100,2115,6,1,347,3.84
1037,3.027,14,1400,1414,1,40,349,3.027
1038,3.027,14,1435,1449,11,1,349,3.027
1039,13.231,20,521,541,1,10,350,13.231
1040,13.502,27,1600,1627,3,1,350,13.502
1041,3.331,10,845,855,1,80,351,-1.0
1042,1.413,5,1000,1005,13,40,351,-1.0
1043,2.493,10,1050,1100,11,1,351,-1.0
1044,1.448,15,815,830,1,10,353,1.448
1045,4.228,15,1530,1545,3,1,353,4.228
1046,3.1,15,1830,1845,1,1,353,3.1
1047,1.497,10,1035,1045,1,40,357,1.497
1048,1.497,10,1145,1155,11,1,357,1.497
1049,0.899,3,630,633,1,10,358,0.899
1050,0.899,7,1545,1552,3,1,358,0.899
1051,2.84,15,930,945,1,10,359,2.84
1052,2.912,15,1900,1915,3,1,359,2.912
1053,16.215,30,825,855,1,10,360,16.215
1054,16.368,30,1930,2000,3,1,360,16.368
1055,4.699,10,630,640,1,10,361,4.699
1056,4.697,10,1635,1645,3,1,361,4.697
1057,11.748,25,1705,1730,1,80,361,11.748
1058,11.739,19,2011,2030,13,1,361,11.739
1059,2.115,7,755,802,1,10,362,2.115
1060,1.991,15,1330,1345,3,40,362,1.991
1061,1.754,10,1410,1420,11,1,362,1.754
1062,2.115,5,1430,1435,1,10,362,2.115
1063,2.159,15,1645,1700,3,1,362,2.159
1064,16.263,30,1745,1815,1,50,362,16.263
1065,16.35,30,2000,2030,17,1,362,16.35
1066,4.802,10,440,450,1,10,363,4.802
1067,4.609,10,1500,1510,3,1,363,4.609
1068,6.058,15,1130,1145,1,40,364,6.058
1069,5.968,15,1215,1230,11,1,364,5.968
