,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
581,3.375,20,1700,1720,1,50,208,-1.0
582,1.464,15,1815,1830,15,40,208,-1.0
583,4.169,15,1900,1915,11,1,208,4.169
584,5.941,20,1500,1520,1,80,210,-1.0
585,5.967,19,1657,1716,13,1,210,-1.0
586,19.338,15,1545,1600,7,10,211,19.338
587,19.259,15,1800,1815,3,1,211,19.259
588,10.247,30,830,900,1,20,213,10.247
589,10.248,30,1200,1230,19,1,213,10.248
590,2.843,10,730,740,1,70,214,2.843
591,2.801,15,745,800,6,80,214,2.801
592,4.757,5,805,810,13,1,214,4.757
593,2.406,10,1000,1010,1,40,214,2.406
594,0.305,3,1100,1103,11,40,214,0.305
595,2.271,7,1118,1125,11,1,214,2.271
596,2.843,15,1445,1500,1,70,214,2.843
597,5.804,10,1505,1515,6,80,214,5.804
598,6.066,10,1520,1530,13,1,214,6.066
599,3.609,8,720,728,1,70,217,3.609
600,1.193,11,729,740,6,10,217,1.193
601,1.196,7,1508,1515,4,70,217,1.196
602,3.627,11,1516,1527,6,70,217,3.627
603,4.073,12,1532,1544,6,10,217,4.073
604,4.09,12,1800,1812,3,1,217,4.09
605,3.265,60,900,1000,1,40,219,3.265
606,1.496,65,1045,1150,11,80,219,1.496
607,4.16,15,1215,1230,13,1,219,4.16
608,3.609,8,720,728,1,70,220,3.609
609,1.193,11,729,740,6,10,220,1.193
610,1.196,7,1508,1515,4,70,220,1.196
611,3.627,11,1516,1527,6,70,220,3.627
612,4.073,12,1532,1544,6,10,220,4.073
613,4.09,12,1800,1812,3,1,220,4.09
614,7.793,15,855,910,1,20,221,7.793
615,7.855,15,1055,1110,19,1,221,7.855
616,6.613,25,705,730,1,10,222,6.613
617,21.633,45,1530,1615,3,70,222,21.633
618,14.079,20,1620,1640,6,1,222,14.079
619,0.556,10,805,815,1,20,223,-1.0
620,0.972,5,820,825,1,1,223,0.972
621,0.972,10,1625,1635,8,1,223,-1.0
622,2.843,10,730,740,1,70,227,2.843
623,2.801,15,745,800,6,80,227,2.801
624,4.757,5,805,810,13,1,227,4.757
625,2.406,10,1000,1010,1,40,227,2.406
626,0.305,3,1100,1103,11,40,227,0.305
627,2.271,7,1118,1125,11,1,227,2.271
628,2.843,15,1445,1500,1,70,227,2.843
629,5.804,10,1505,1515,6,80,227,5.804
630,6.066,10,1520,1530,13,1,227,6.066
631,10.247,30,830,900,1,20,229,10.247
632,10.248,30,1200,1230,19,1,229,10.248
633,2.981,12,700,712,1,70,230,2.981
634,3.646,22,713,735,6,1,230,3.646
635,2.981,10,1455,1505,1,70,230,2.981
636,3.646,15,1530,1545,6,1,230,3.646
637,6.613,25,705,730,1,10,231,6.613
638,21.633,45,1530,1615,3,70,231,21.633
639,14.079,20,1620,1640,6,1,231,14.079
640,1.892,7,1030,1037,1,10,234,1.892
641,1.898,7,2110,2117,3,1,234,1.898
642,1.446,3,650,653,1,70,235,1.446
643,1.446,4,654,658,6,1,235,1.446
644,3.689,15,900,915,1,40,235,3.689
645,5.049,15,945,1000,11,40,235,5.049
646,2.135,10,1030,1040,11,50,235,2.135
647,6.846,15,1140,1155,16,1,235,6.846
648,1.446,4,1350,1354,1,70,235,1.446
649,1.446,4,1415,1419,6,1,235,1.446
650,2.843,10,730,740,1,70,236,2.843
651,2.801,15,745,800,6,80,236,2.801
652,4.757,5,805,810,13,1,236,4.757
653,2.406,10,1000,1010,1,40,236,2.406
654,0.305,3,1100,1103,11,40,236,0.305
655,2.271,7,1118,1125,11,1,236,2.271
656,2.843,15,1445,1500,1,70,236,2.843
657,5.804,10,1505,1515,6,80,236,5.804
658,6.066,10,1520,1530,13,1,236,6.066
659,14.526,40,650,730,1,10,237,14.526
660,1.071,5,1140,1145,3,50,237,1.071
661,1.051,5,1250,1255,16,10,237,1.051
662,13.704,20,1655,1715,3,40,237,13.704
663,2.402,15,1725,1740,11,10,237,2.402
664,2.451,10,1830,1840,3,10,237,2.451
665,0.608,5,1900,1905,3,40,237,0.608
666,2.746,5,1915,1920,11,10,237,2.746
667,0.481,3,1925,1928,3,1,237,0.481
668,2.273,5,530,535,15,1,238,2.273
669,1.824,7,1530,1537,1,40,238,1.824
670,1.829,7,1630,1637,11,1,238,-1.0
671,5.076,20,535,555,1,10,239,5.076
672,3.595,20,1100,1120,3,80,239,3.595
673,3.436,5,1125,1130,13,10,239,3.436
674,5.07,12,1600,1612,3,1,239,5.07
675,10.045,20,1740,1800,1,40,239,10.045
676,14.088,21,1814,1835,11,80,239,14.088
677,22.364,74,1851,2005,13,40,239,22.364
678,1.5,5,2010,2015,14,1,239,1.5
679,7.983,15,930,945,1,20,241,7.983
680,0.609,5,1245,1250,19,50,241,0.609
681,2.008,15,1345,1400,17,40,241,2.008
682,1.974,10,1630,1640,11,50,241,1.974
683,8.001,20,1700,1720,17,1,241,8.001
684,1.258,5,1915,1920,1,40,241,1.258
685,3.457,15,1930,1945,11,80,241,3.457
686,4.672,15,2015,2030,13,1,241,4.672
687,4.199,15,545,600,1,10,242,4.199
688,4.177,15,2115,2130,3,1,242,4.177
689,0.556,10,805,815,1,20,244,-1.0
690,0.972,5,820,825,1,1,244,0.972
691,0.972,10,1625,1635,8,1,244,-1.0
692,3.265,60,900,1000,1,40,246,3.265
693,1.496,65,1045,1150,11,80,246,1.496
694,4.16,15,1215,1230,13,1,246,4.16
695,24.111,50,600,650,1,50,247,24.111
696,10.667,20,1110,1130,15,40,247,10.667
697,3.667,10,1150,1200,11,80,247,3.667
698,10.524,20,1300,1320,13,1,247,10.524
699,8.192,20,1630,1650,1,10,248,8.192
700,8.141,20,2330,2350,3,1,248,8.141
701,26.481,30,1345,1415,1,30,249,26.481
702,25.268,120,1615,1815,18,1,249,-1.0
703,5.941,20,1500,1520,1,80,250,-1.0
704,5.967,19,1657,1716,13,1,250,-1.0
705,27.764,30,800,830,1,10,251,27.764
706,2.104,5,1800,1805,3,40,251,2.104
707,25.946,20,1810,1830,11,1,251,25.946
708,8.192,20,1630,1650,1,10,252,8.192
709,8.141,20,2330,2350,3,1,252,8.141
710,3.265,60,900,1000,1,40,253,3.265
711,1.496,65,1045,1150,11,80,253,1.496
712,4.16,15,1215,1230,13,1,253,4.16
713,20.316,30,630,700,1,10,254,20.316
714,17.918,45,1600,1645,3,1,254,17.918
715,4.199,15,545,600,1,10,256,4.199
716,4.177,15,2115,2130,3,1,256,4.177
717,0.643,5,725,730,1,10,257,0.643
718,0.574,5,1200,1205,3,40,257,0.574
719,0.387,4,1208,1212,14,40,257,0.387
720,1.197,6,1214,1220,12,1,257,1.197
721,0.643,5,1255,1300,1,10,257,0.643
722,0.646,5,1700,1705,3,1,257,0.646
723,7.983,15,930,945,1,20,258,7.983
724,0.609,5,1245,1250,19,50,258,0.609
725,2.008,15,1345,1400,17,40,258,2.008
726,1.974,10,1630,1640,11,50,258,1.974
727,8.001,20,1700,1720,17,1,258,8.001
728,1.258,5,1915,1920,1,40,258,1.258
729,3.457,15,1930,1945,11,80,258,3.457
730,4.672,15,2015,2030,13,1,258,4.672
731,14.526,40,650,730,1,10,259,14.526
732,1.071,5,1140,1145,3,50,259,1.071
733,1.051,5,1250,1255,16,10,259,1.051
734,13.704,20,1655,1715,3,40,259,13.704
735,2.402,15,1725,1740,11,10,259,2.402
736,2.451,10,1830,1840,3,10,259,2.451
737,0.608,5,1900,1905,3,40,259,0.608
738,2.746,5,1915,1920,11,10,259,2.746
739,0.481,3,1925,1928,3,1,259,0.481
740,5.925,15,545,600,1,50,261,5.925
741,6.56,12,740,752,16,1,261,6.56
742,21.343,20,907,927,1,97,261,21.343
743,20.841,29,1231,1300,5,1,261,20.841
744,14.49,15,615,630,1,10,263,14.49
745,17.625,30,1700,1730,3,1,263,17.625
746,4.314,25,1800,1825,1,50,263,-1.0
747,4.071,15,1930,1945,15,1,263,4.071
748,12.639,20,600,620,1,10,264,12.639
749,2.598,20,800,820,1,10,265,2.598
750,3.884,25,1600,1625,3,50,265,3.884
751,1.625,19,2342,2401,17,1,265,1.625
752,14.879,35,745,820,1,70,266,14.879
753,4.212,9,821,830,6,10,266,4.212
754,14.653,20,1730,1750,3,1,266,14.653
755,8.88,30,710,740,1,50,267,8.88
756,7.396,30,1430,1500,15,40,267,7.396
757,1.565,10,1520,1530,11,1,267,1.565
758,1.323,10,1900,1910,1,80,267,1.323
759,1.428,10,1920,1930,13,1,267,1.428
760,24.111,50,600,650,1,50,268,24.111
761,10.667,20,1110,1130,15,40,268,10.667
762,3.667,10,1150,1200,11,80,268,3.667
763,10.524,20,1300,1320,13,1,268,10.524
764,2.809,15,900,915,1,40,269,-1.0
765,2.814,15,1000,1015,11,1,269,-1.0
766,3.375,20,1700,1720,1,50,269,-1.0
767,1.464,15,1815,1830,15,40,269,-1.0
768,4.169,15,1900,1915,11,1,269,4.169
769,2.809,15,900,915,1,40,270,-1.0
770,2.814,15,1000,1015,11,1,270,-1.0
771,3.375,20,1700,1720,1,50,270,-1.0
772,1.464,15,1815,1830,15,40,270,-1.0
773,4.169,15,1900,1915,11,1,270,4.169
774,13.706,15,715,730,1,70,271,13.706
775,1.209,10,742,752,6,80,271,1.209
776,12.802,36,802,838,13,1,271,12.802
777,20.112,35,1100,1135,1,70,271,20.112
778,4.57,8,1139,1147,6,80,271,4.57
779,5.031,12,1230,1242,13,70,271,5.031
780,19.666,26,1249,1315,6,1,271,19.666
781,13.706,28,1400,1428,1,70,271,13.706
782,14.067,30,1445,1515,6,1,271,14.067
783,19.599,33,1845,1918,1,40,271,19.599
784,0.62,13,2045,2058,11,1,271,0.62
785,19.166,33,2145,2218,1,1,271,19.166
786,5.636,15,1145,1200,1,10,272,5.636
787,4.457,15,1800,1815,3,1,272,4.457
788,24.111,50,600,650,1,50,274,24.111
789,10.667,20,1110,1130,15,40,274,10.667
790,3.667,10,1150,1200,11,80,274,3.667
791,10.524,20,1300,1320,13,1,274,10.524
792,1.446,3,650,653,1,70,277,1.446
793,1.446,4,654,658,6,1,277,1.446
794,3.689,15,900,915,1,40,277,3.689
795,5.049,15,945,1000,11,40,277,5.049
796,2.135,10,1030,1040,11,50,277,2.135
797,6.846,15,1140,1155,16,1,277,6.846
798,1.446,4,1350,1354,1,70,277,1.446
799,1.446,4,1415,1419,6,1,277,1.446
800,4.623,11,837,848,1,10,279,4.623
801,4.784,10,1228,1238,3,1,279,4.784
802,4.623,9,1318,1327,1,10,279,4.623
803,4.784,9,1607,1616,3,1,279,4.784
804,3.597,9,1736,1745,1,70,279,3.597
805,3.168,10,1749,1759,6,1,279,3.168
806,2.981,12,700,712,1,70,280,2.981
807,3.646,22,713,735,6,1,280,3.646
808,2.981,10,1455,1505,1,70,280,2.981
809,3.646,15,1530,1545,6,1,280,3.646
810,3.265,60,900,1000,1,40,281,3.265
811,1.496,65,1045,1150,11,80,281,1.496
812,4.16,15,1215,1230,13,1,281,4.16
813,20.316,30,630,700,1,10,282,20.316
814,17.918,45,1600,1645,3,1,282,17.918
815,6.854,20,730,750,1,10,283,6.854
816,7.093,25,1655,1720,3,1,283,7.093
817,2.598,20,800,820,1,10,284,2.598
818,3.884,25,1600,1625,3,50,284,3.884
819,1.625,19,2342,2401,17,1,284,1.625
820,2.809,15,900,915,1,40,285,-1.0
821,2.814,15,1000,1015,11,1,285,-1.0
822,3.375,20,1700,1720,1,50,285,-1.0
823,1.464,15,1815,1830,15,40,285,-1.0
824,4.169,15,1900,1915,11,1,285,4.169
825,4.623,11,837,848,1,10,287,4.623
826,4.784,10,1228,1238,3,1,287,4.784
827,4.623,9,1318,1327,1,10,287,4.623
828,4.784,9,1607,1616,3,1,287,4.784
829,3.597,9,1736,1745,1,70,287,3.597
830,3.168,10,1749,1759,6,1,287,3.168
831,2.598,20,800,820,1,10,290,2.598
832,3.884,25,1600,1625,3,50,290,3.884
833,1.625,19,2342,2401,17,1,290,1.625
834,1.396,15,1200,1215,1,40,291,1.396
835,1.396,15,1225,1240,11,1,291,1.396
836,7.983,15,915,930,1,20,292,7.983
837,3.162,10,1220,1230,19,40,292,3.162
838,2.082,10,1245,1255,11,80,292,2.082
839,2.685,13,1315,1328,13,97,292,2.685
840,1.309,5,1435,1440,5,40,292,1.309
841,0.264,5,1450,1455,11,40,292,0.264
842,14.7,30,1700,1730,11,1,292,14.7
843,0.701,5,730,735,1,70,293,0.701
844,14.079,40,750,830,6,10,293,14.079
845,15.027,30,1730,1800,3,1,293,15.027
846,27.764,30,800,830,1,10,294,27.764
847,2.104,5,1800,1805,3,40,294,2.104
848,25.946,20,1810,1830,11,1,294,25.946
849,5.925,15,545,600,1,50,296,5.925
850,6.56,12,740,752,16,1,296,6.56
851,21.343,20,907,927,1,97,296,21.343
852,20.841,29,1231,1300,5,1,296,20.841
853,7.983,15,915,930,1,20,297,7.983
854,3.162,10,1220,1230,19,40,297,3.162
855,2.082,10,1245,1255,11,80,297,2.082
856,2.685,13,1315,1328,13,97,297,2.685
857,1.309,5,1435,1440,5,40,297,1.309
858,0.264,5,1450,1455,11,40,297,0.264
859,14.7,30,1700,1730,11,1,297,14.7
860,13.706,15,715,730,1,70,300,13.706
861,1.209,10,742,752,6,80,300,1.209
862,12.802,36,802,838,13,1,300,12.802
863,20.112,35,1100,1135,1,70,300,20.112
864,4.57,8,1139,1147,6,80,300,4.57
865,5.031,12,1230,1242,13,70,300,5.031
866,19.666,26,1249,1315,6,1,300,19.666
867,13.706,28,1400,1428,1,70,300,13.706
868,14.067,30,1445,1515,6,1,300,14.067
869,19.599,33,1845,1918,1,40,300,19.599
870,0.62,13,2045,2058,11,1,300,0.62
871,19.166,33,2145,2218,1,1,300,19.166
872,2.809,15,900,915,1,40,301,-1.0
873,2.814,15,1000,1015,11,1,301,-1.0
874,3.375,20,1700,1720,1,50,301,-1.0
875,1.464,15,1815,1830,15,40,301,-1.0
876,4.169,15,1900,1915,11,1,301,4.169
877,12.639,20,600,620,1,10,304,12.639
878,2.843,10,730,740,1,70,305,2.843
879,2.801,15,745,800,6,80,305,2.801
880,4.757,5,805,810,13,1,305,4.757
881,2.406,10,1000,1010,1,40,305,2.406
882,0.305,3,1100,1103,11,40,305,0.305
883,2.271,7,1118,1125,11,1,305,2.271
884,2.843,15,1445,1500,1,70,305,2.843
885,5.804,10,1505,1515,6,80,305,5.804
886,6.066,10,1520,1530,13,1,305,6.066
887,7.793,15,855,910,1,20,306,7.793
888,7.855,15,1055,1110,19,1,306,7.855
889,7.983,15,930,945,1,20,307,7.983
890,0.609,5,1245,1250,19,50,307,0.609
891,2.008,15,1345,1400,17,40,307,2.008
892,1.974,10,1630,1640,11,50,307,1.974
893,8.001,20,1700,1720,17,1,307,8.001
894,1.258,5,1915,1920,1,40,307,1.258
895,3.457,15,1930,1945,11,80,307,3.457
896,4.672,15,2015,2030,13,1,307,4.672
897,4.623,11,837,848,1,10,311,4.623
898,4.784,10,1228,1238,3,1,311,4.784
899,4.623,9,1318,1327,1,10,311,4.623
900,4.784,9,1607,1616,3,1,311,4.784
901,3.597,9,1736,1745,1,70,311,3.597
902,3.168,10,1749,1759,6,1,311,3.168
903,14.132,26,1025,1051,1,20,312,14.132
904,14.655,25,1202,1227,19,1,312,14.655
905,9.246,17,1258,1315,1,50,312,9.246
906,9.269,13,1515,1528,17,1,312,9.269
907,4.199,15,545,600,1,10,313,4.199
908,4.177,15,2115,2130,3,1,313,4.177
909,4.684,10,1005,1015,1,10,315,4.684
910,4.637,10,1430,1440,3,1,315,4.637
911,5.925,15,545,600,1,50,316,5.925
912,6.56,12,740,752,16,1,316,6.56
913,21.343,20,907,927,1,97,316,21.343
914,20.841,29,1231,1300,5,1,316,20.841
915,7.549,20,600,620,1,10,318,7.549
916,1.07,10,1100,1110,3,30,318,1.07
917,1.07,10,1150,1200,18,10,318,1.07
918,4.246,15,1545,1600,3,30,318,4.246
919,5.806,30,1710,1740,18,1,318,5.806
920,7.983,15,915,930,1,20,319,7.983
921,3.162,10,1220,1230,19,40,319,3.162
922,2.082,10,1245,1255,11,80,319,2.082
923,2.685,13,1315,1328,13,97,319,2.685
924,1.309,5,1435,1440,5,40,319,1.309
925,0.264,5,1450,1455,11,40,319,0.264
926,14.7,30,1700,1730,11,1,319,14.7
927,7.983,15,1030,1045,1,20,321,7.983
928,0.609,5,1245,1250,19,50,321,0.609
929,0.63,10,1450,1500,17,97,321,0.63
930,8.1,30,1800,1830,5,1,321,8.1
931,19.338,15,1545,1600,7,10,323,19.338
932,19.259,15,1800,1815,3,1,323,19.259
933,0.636,5,1725,1730,1,70,328,0.636
934,0.659,4,1845,1849,6,1,328,0.659
935,26.481,30,1345,1415,1,30,329,26.481
936,25.268,120,1615,1815,18,1,329,-1.0
937,8.192,20,1630,1650,1,10,332,8.192
938,8.141,20,2330,2350,3,1,332,8.141
939,1.396,15,1200,1215,1,40,333,1.396
940,1.396,15,1225,1240,11,1,333,1.396
941,10.247,30,830,900,1,20,334,10.247
942,10.248,30,1200,1230,19,1,334,10.248
943,138.451,140,500,720,1,80,335,138.451
944,113.051,150,730,1000,13,50,335,113.051
945,97.578,150,1030,1300,11,80,335,-1.0
946,147.457,120,1330,1530,13,50,335,147.457
947,4.011,30,1630,1700,17,50,335,4.011
948,4.291,15,2030,2045,17,1,335,4.291
949,14.49,15,615,630,1,10,336,14.49
950,17.625,30,1700,1730,3,1,336,17.625
951,4.314,25,1800,1825,1,50,336,-1.0
952,4.071,15,1930,1945,15,1,336,4.071
953,2.284,6,1025,1031,1,20,339,2.284
954,37.279,50,1230,1320,19,80,339,37.279
955,14.776,12,1410,1422,13,97,339,14.776
956,15.754,10,1500,1510,97,80,339,15.754
957,36.919,40,1530,1610,13,50,339,36.919
958,3.16,10,1830,1840,15,80,339,3.16
959,1.459,5,1900,1905,13,50,339,1.459
960,1.777,3,2100,2103,15,50,339,1.777
961,0.776,10,2105,2115,17,1,339,0.776
962,7.983,15,1030,1045,1,20,340,7.983
963,0.609,5,1245,1250,19,50,340,0.609
964,0.63,10,1450,1500,17,97,340,0.63
965,8.1,30,1800,1830,5,1,340,8.1
966,30.998,44,401,445,1,10,342,30.998
967,30.8,55,1750,1845,3,1,342,30.8
968,0.701,5,730,735,1,70,343,0.701
969,14.079,40,750,830,6,10,343,14.079
970,15.027,30,1730,1800,3,1,343,15.027
971,8.88,30,710,740,1,50,344,8.88
972,7.396,30,1430,1500,15,40,344,7.396
973,1.565,10,1520,1530,11,1,344,1.565
974,1.323,10,1900,1910,1,80,344,1.323
975,1.428,10,1920,1930,13,1,344,1.428
976,2.273,5,530,535,15,1,346,2.273
977,1.824,7,1530,1537,1,40,346,1.824
978,1.829,7,1630,1637,11,1,346,-1.0
979,0.701,5,730,735,1,70,347,0.701
980,14.079,40,750,830,6,10,347,14.079
981,15.027,30,1730,1800,3,1,347,15.027
982,10.247,30,830,900,1,20,348,10.247
983,10.248,30,1200,1230,19,1,348,10.248
984,8.87,20,1230,1250,1,80,349,-1.0
985,7.183,16,1255,1311,13,50,349,-1.0
986,22.082,35,1841,1916,17,1,349,-1.0
987,30.998,44,401,445,1,10,353,30.998
988,30.8,55,1750,1845,3,1,353,30.8
989,2.809,15,900,915,1,40,354,-1.0
990,2.814,15,1000,1015,11,1,354,-1.0
991,3.375,20,1700,1720,1,50,354,-1.0
992,1.464,15,1815,1830,15,40,354,-1.0
993,4.169,15,1900,1915,11,1,354,4.169
994,6.452,15,1330,1345,1,10,355,6.452
995,5.742,20,2305,2325,3,1,355,5.742
996,12.639,20,600,620,1,10,357,12.639
997,19.338,15,1545,1600,7,10,358,19.338
998,19.259,15,1800,1815,3,1,358,19.259
999,5.076,20,535,555,1,10,359,5.076
1000,3.595,20,1100,1120,3,80,359,3.595
1001,3.436,5,1125,1130,13,10,359,3.436
1002,5.07,12,1600,1612,3,1,359,5.07
1003,10.045,20,1740,1800,1,40,359,10.045
1004,14.088,21,1814,1835,11,80,359,14.088
1005,22.364,74,1851,2005,13,40,359,22.364
1006,1.5,5,2010,2015,14,1,359,1.5
1007,8.192,20,1630,1650,1,10,361,8.192
1008,8.141,20,2330,2350,3,1,361,8.141
1009,6.854,20,730,750,1,10,363,6.854
1010,7.093,25,1655,1720,3,1,363,7.093
